#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_ALL_HELP_IS_APPRECIATED;Kadá pomoc se cenní;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTTOOLTIPA100016;[This.GetFirstName] je rád, e pomohl pøíteli;[This.GetFirstName] est heureu[This.GetXSe] d'avoir aidé un ami.;[This.GetFirstName] ist froh, einem Freund helfen zu können;;[This.GetFirstName] está feliz de ayudar a un amigo;;;;;;;;;x
EVTOPTB100015;Proè se do toho pleteš? Mìl jsem to pod kontrolou!;Pourquoi êtes-vous intervenu ? J'avais la situation bien en main !;Was mischt Ihr Euch ein? Ich hatte alles unter Kontrolle!;;¿Por qué interfieres? ¡Lo tenía todo bajo control!;;;;;;;;;x
EVTTOOLTIPB100016;[This.GetFirstName] chtìl jen pomoci;[This.GetFirstName] voulait seulement m'aider.;[This.GetFirstName] wollte nur helfen;;[This.GetFirstName] sólo quería ayudar;;;;;;;;;x
EVTOPTC100015;Øekne tvému opatrovníkovi [Root.Guardian.GetTitledFirstName] pravdu;Dire la vérité à votre tut[Root.Guardian.GetEurRice], [Root.Guardian.Get_le_TitledFirstName].;Sagt Eurem Vormund [Root.Guardian.GetTitledFirstName] die Wahrheit;;Decir a tu tutor [Root.Guardian.GetTitledFirstName] la verdad;;;;;;;;;x
EVTDESC100016;[From.GetFirstName] má znovu potíe. [Root.Guardian.GetTitledFirstName] mu nadává, e je línı a neudìlal nic z toho, co po nìm chtìl. Zasáhl jsem do toho a vše vylíèil tak, aby to vypadalo, e mou vinou [From.GetFirstName] nebyl schopen dostát svım povinnostem...;[From.GetFirstName] a encore eu des ennuis. [Root.Guardian.Get_Le_TitledFirstName] était en train de réprimander [From.GetFirstName] pour sa paresse et pour n'avoir pas effectué ses corvées. J'ai volé à son secours et prétendu que c'était de ma faute [From.GetSilSielle] n'avait pas fait ses corvées...;[From.GetFirstName] steckte wieder einmal in der Klemme. [Root.Guardian.GetTitledFirstName] schimpfte mit [From.GetFirstName] über [From.GetHerHis]e Faulheit und die Unfähigkeit, [From.GetHerHis]e Aufgaben zu erledigen. Ich trat dazwischen und nahm die Schuld auf mich, dass [From.GetFirstName] [From.GetHerHis]e Aufgaben meinetwegen nicht erfüllen konnte ...;;[From.GetFirstName] tenía problemas, una vez más. [Root.Guardian.GetTitledFirstName] estaba regañando a [From.GetFirstName] por [From.GetHerHis] pereza e incapacidad de realizar [From.GetHerHis] tareas. Intervine e hice parecer que era culpa mia que [From.GetFirstName] no hubiera sido capaz de hacer  [From.GetHerHis] tareas ...;;;;;;;;;x
EVTOPTA100016;[From.GetFirstName] mi pøevelice dìkoval a rychle jsme se stali pøáteli;[From.GetFirstName] m'a remercié chaleureusement et nous sommes devenus amis.;[From.GetFirstName] dankte mir überschwänglich und wir wurden schnell Freunde;;[From.GetFirstName] me dio las gracias efusivamente y nos hicimos amigos rápidamente;;;;;;;;;x
EVTOPTB100016;[From.GetFirstName] jasnì naznaèil, e nestojí o mou pomoc;[From.GetFirstName] a déclaré qu'[From.GetIlElle] n'avait pas besoin de mon aide.;[From.GetFirstName] machte es sehr deutlich, dass [From.GetSheHe] meine Hilfe nicht wollte;;[From.GetFirstName] me dejó claro que no [From.GetSheHe] quería mi ayuda;;;;;;;;;x
EVTTOOLTIP100017;[This.GetFirstName] se nestará, jestli øíkám opatrovníkovi [Root.Guardian.GetTitledFirstName] pravdu;Dans ce cas, [From.GetFirstName] ne verra pas d'inconvénient à ce que je révèle la vérité [Root.Guardian.Get_au_TitledFirstName].;Dann wird es [This.GetFirstName] sicher nicht stören, wenn ich [Root.Guardian.GetTitledFirstName] die Wahrheit erzähle;;Entonces a [This.GetFirstName] no le importará si le digo a [Root.Guardian.GetTitledFirstName] la verdad;;;;;;;;;x
EVTOPTC100016;Pøíštì ode mì [From.GetFirstName] pomoc nemùe èekat.;La prochaine fois, je laisserai [From.GetFirstName] se débrouiller.;Das nächste Mal werde ich [From.GetFirstName] nicht helfen;;La próxima vez, no voy a ayudar a [From.GetFirstName];;;;;;;;;x
EVTOPTD100016;Pouèil jsem se. Nikdy nepomáhej nikomu, kdo je v nouzi...;J'ai appris une leçon : ne jamais aider quelqu'un dans le besoin...;Ich habe meine Lektion gelernt: hilf niemals jemandem in Not ...;;He aprendido la lección: nunca ayudar a quién lo necesita...;;;;;;;;;x
EVTDESC100017;Od chvíle, kdy se [From.GetFirstName] pokusil zabránit, aby mi mùj opatrovník [Root.Guardian.GetTitledFirstName] vynadal, e neplním své povinnosti a já jsem mu za tu pomoc nepodìkoval, je mi [From.GetFirstName] skuteènì trnem v oku. Jsem pøesvìdèen o tom, e je odhodlánstát se mım rivalem rivalem.;Depuis que [From.GetFirstName] a essayé de m'éviter une réprimande de la part [Root.Guardian.Get_du_TitledFirstName] pour n'avoir pas effectué mes corvées et que j'ai refusé de [From.GetLeLa] remercier, [From.GetFirstName] est une vraie plaie. Je crois qu'[From.GetIlElle] m'entraîne dans une relation de rivalité.;Seit [From.GetFirstName] versuchte, mich vor den Schimpftiraden von [Root.Guardian.GetTitledFirstName] für meine Faulheit in meinen Aufgaben in Schutz zu nehmen und ich mich dafür nicht bei [From.Getihmihr] bedankt habe, nervt mich [From.GetFirstName] andauernd. Ich glaube, [From.GetSheHe] ist dazu entschlossen, mich zu [From.GetHerHis]em Rivalen zu machen.;;Desde que [From.GetFirstName] trató de salvarme de ser regañado por [Root.Guardian.GetTitledFirstName] por no hacer mis tareas y me negara a darle las gracias a [From.GetHerHim], [From.GetFirstName] ha sido constantemente una piedra en mi zapato. Creo que [From.GetSheHe] ha decidido convertirme en [From.GetHerHis] rival.;;;;;;;;;x
EVTOPTA100017;Pokud je to opravdu to co chce, budi!;Si c'est ce qu'[From.GetIlElle] veut, alors qu'il en soit ainsi !;Wenn [From.GetSheHe] das so will, dann soll es so sein!;;¡Si eso es lo que [From.GetSheHe] quiere, que así sea!;;;;;;;;;x
EVTDESC100020;Sledoval jsem a tiše litoval mue, jeho odmítla další ena. Bylo mi jasné, e v sobì nemá ani dostatek schopností s enami rozmlouvat, ale jeho vytrvalost jsem nedokázal pochopit. Já jsem s tím nikdy problém nemìl, nemìl bych ho nìco nauèit?;J'ai assisté à la scène et été pris de compassion quand une autre demoiselle a rejeté ce pauvre homme. Pour moi, il était évident qu'il ne savait pas parler aux femmes et sa persévérance était étonnante. N'ayant jamais rencontré ce problème, je me suis dit qu'il était peut-être temps de prendre un élève sous mon aile.;Ich beobachtete und litt mit ihm, als eine weitere Dame den armen Mann zurückwies. Es war offensichtlich, dass er es nicht verstand, mit Frauen umzugehen, und ich verstand nicht, warum er es dennoch weiterhin versuchte. Ich hatte nie dieses Problem, vielleicht sollte ich ihn unter meine Fittiche nehmen?;;Ví con pesar como otra mujer rechazaba al pobre hombre. No tenía dudas de que carecía de toda habilidad para hablar con las mujeres pero ¿por qué insistía? No podía comprenderlo. Nunca he tenido el mismo problema, ¿tal vez va siendo hora de que coja un aprendiz?;;;;;;;;;x
EVTOPTA100020;Mìl bych mu nabídnout pomoc;Je devrais lui proposer mon aide.;Ich sollte ihm meine Hilfe anbieten;;Debería ofrecerle ayuda;;;;;;;;;x
EVTTOOLTIP100021;[Root.GetFirstName] nabídne pomoc [This.GetFirstName];[Root.GetFirstName] propose son aide à [This.GetFirstName].;[Root.GetFirstName] bietet [This.GetFirstName] an, zu helfen;;[Root.GetFirstName] se ofrece a ayudar a [This.GetFirstName];;;;;;;;;x
EVTOPTB100020;Bojím se, abych nemìl konkurenta...;J'ai peur de la compétition...;Ich brauche keine Konkurrenz ...;;Temo la competencia...;;;;;;;;;x
EVTDESC100021;U en jsem nikdy nesklidil mnoho úspìchu, a u jsem chtìl hovoøit na jakékoli téma. Zdálo se mi, e odcházely poté, co jsem pronesl první slova. [From.GetFirstName] pøerušil mé sebelítostné myšlenky a nabídl se, e mi poradí, jak okouzlit nebo alespoò rozmlouvat s enami, ani by odešly uprostøed vìty.;Je n'ai jamais eu de chance avec les femmes, quel que soit le sujet que j'aborde, elles partent dès que je prononce le premier mot. [From.GetFirstName] a interrompu mes pensées noires et m'a offert son aide pour devenir plus charmeur et m'apprendre à parler aux femmes sans les faire fuir.;Ich hatte noch nie viel Glück bei Frauen, ganz egal, worüber ich versuche mit ihnen ins Gespräch zu kommen, sie wenden sich ab, sobald ich das erste Wort hervorbringe. [From.GetFirstName] unterbrach mich in meinen selbstmitleidigen Gedanken und bot mir an, mir dabei zu helfen, Frauen zu umschwärmen oder zumindest mit ihnen ins Gespräch zu kommen, ohne dass sie mich mitten im Satz stehen lassen.;;Nunca he tenido suerte con las mujeres, no importa de qué intente hablar desaparecen tan pronto balbuceo la primera palabra. [From.GetFirstName] interrumpió mis lamentaciones y se ofreció a ayudarme a encantar o por lo menos a ser capaz de hablar con las mujeres sin que me dejen con la frase colgando.;;;;;;;;;x
EVTOPTA100021;Zajisté pøijímu jeho pomoc!;Bien sûr que j'accepte son aide !;Natürlich nehme ich [From.GetHerHis]e Hilfe an!;;¡Por supuesto que acepto [From.GetHerHis] ayuda!;;;;;;;;;x
EVTTOOLTIP100022;[Root.GetFirstName] pøijal nabídku pomoci od [This.GetTitledFirstName];[Root.GetFirstName] a accepté l'aide [This.Get_du_TitledFirstName].;[Root.GetFirstName] nimmt das Hilfsangebot von [This.GetTitledFirstName] an;;[Root.GetFirstName] aceptó la oferta de ayuda de [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB100021;Poradím si s tím sám!;Je peux me débrouiller seul !;Ich kann das alleine!;;¡Puedo hacerlo yo mismo!;;;;;;;;;x
EVTTOOLTIP100023;[Root.GetFirstName] odmítl nabídku pomoci od [This.GetTitledFirstName];[Root.GetFirstName] a refusé l'aide [This.Get_du_TitledFirstName].;[Root.GetTitledFirstName] lehnt die Hilfe von [This.GetTitledFirstName] ab;;[Root.GetTitledFirstName] rechazó la oferta de ayuda de [This.GetTitledFirstName];;;;;;;;;x
EVTOPTC100021;Jsem šastnı takovı, jakım jsem, dìkuji!;Je suis très heureux comme ça, merci !;Ich bin so wie ich bin glücklich, vielen Dank!;;Soy feliz como soy, ¡gracias!;;;;;;;;;x
EVTDESC100022;[From.GetFirstName] byl ochoten se uèit, ale vùbec nemìl pøedstavu, jak se enami mluvit, nebo jaká témata je zajímají. Zaèali jsme pomalu, nechal jsem ho promluvit s kuchaøkou o jejím vaøení. Pak jsme postupovali dále a dále a byl [From.GetFirstName] nakonec schopnı mluvit s kadou enou na hradì a dokázal ji okouzlit skoro stejnì dobøe, jako já.;[From.GetFirstName] était désireux d'apprendre mais il n'avait aucune idée de la façon de parler aux femmes ou des sujets susceptibles de les intéresser. Nous avons commencé doucement, je l'ai envoyé discuter avec la cuisinière qui était plus qu'enchantée de parler de son savoir-faire ! Nous avons continué jusqu'à ce que [From.GetFirstName] soit capable de parler à toutes les femmes du château et de les charmer presque aussi bien que moi.;[From.GetFirstName] war begierig zu lernen, hatte aber keine Idee, wie [From.GetSheHe] mit Frauen sprechen sollte oder was sie interessiert. Wir begannen klein, ich ließ [From.GetHerHim] mit der Köchin sprechen, die sich sehr gerne über ihre Kochkünste unterhielt. Dann wurde es schwerer und schwerer, bis [From.GetFirstName] endlich mit jeder Frau bei Hofe reden und sie fast so gut um den Finger wickeln konnte wie ich.;;[From.GetFirstName] estaba dispuesto a aprender, pero no tenía idea de cómo [From.GetFirstName] debía hablar con las mujeres o qué temas les interesan. Comenzamos poco a poco, le dejé hablar con la cocinera, más que dispuesta a hablar de su cocina. Luego lo fui poniendo más y más difícil hasta que [From.GetFirstName] finalmente era capaz de hablar con todas las mujeres del castillo y encantarlas casi tanto como yo puedo hacerlo.;;;;;;;;;x
EVTOPTA100022;Spoleènì strávenı èas dal vzniknout našemu pøátelství;Pendant ce laps de temps, nous sommes devenus amis.;In dieser Zeit wurden wir Freunde;;Durante ese tiempo, nos hicimos amigos;;;;;;;;;x
EVTDESC100023;Opravdu jsem si myslel, e [From.GetFirstName] nadšenì pøijme mou nabídku pomoci, nebo alespoò projeví zájem, abych jej nauèil tomu, co o enách vím, a jak je okouzlit.;J'ai réellement pensé que [From.GetFirstName] accepterait mon aide avec plaisir ou qu'il se montrerait intéressé pour apprendre quelques-unes de mes astuces pour séduire les femmes.;Ich hatte wirklich erwartet, dass [From.GetFirstName] meine Hilfe begeistert annehmen würde oder zumindest Interesse zeigen würde, an meiner Frauenkenntnis teilzuhaben und wie man sie um den Finger wickeln kann.;;Había pensado honestamente que [From.GetFirstName] aceptaría mi ayuda con entusiasmo, o que al menos mostraría algo de interés en aprender lo que sabía acerca de las mujeres y cómo encantarlas.;;;;;;;;;x
EVTOPTA100023;[From.GetFirstName] stroze mou nabídku odmítl;[From.GetFirstName] a fermement rejeté ma proposition.;[From.GetFirstName] hat mein Angebot schroff abgewiesen;;[From.GetFirstName] rechazó mi oferta con brusquedad ;;;;;;;;;x
EVTOPTB100023;[From.GetFirstName] mi zdvoøile sdìlil, e mou pomoc nepotøebuje;[From.GetFirstName] m'a poliment dit qu'[From.GetIlElle] n'avait pas besoin de mon aide.;[From.GetFirstName] erklärte mir höflich, dass [From.GetSheHe] keine Hilfe brauchte;;[From.GetFirstName] educadamente me dijo que no necesitaba la ayuda;;;;;;;;;x
EVTDESC100025;Okouzlující, milı a zábavnı, tak to nejsou slova, kterımi by mì ostatní popsali, ale ten mu, kterı mluvil s malou skupinou en, byl pøesnì takovı a moná ještì lepší. Pøál bych si bıt také tak okouzlující a promlouvat s nimi, ani bych koktal, nebo je nìèím urazil...;Charmant, agréable et amusant sont autant d'adjectifs que jamais personne n'utilise pour me décrire, contrairement à l'homme en pleine conversation avec ce petit groupe de femmes. J'aimerais tant être aussi séduisant et capable de discuter avec des femmes sans bégayer ou les froisser par inadvertance...;Charmant, angenehm und unterhaltend, das sind keine Eigenschaften, mit denen die Leute mich beschreiben würden, aber der Mann bei der Gruppe von Frauen hat all diese Eigenschaften und sicherlich noch mehr. Ich wünschte, ich wäre so charmant und fähig, ohne Stottern und ohne sie unabsichtlich zu beleidigen, mit Frauen reden zu können ...;;Encantador, agradable y divertido, no son palabras con las que la gente me defina, pero el hombre que hablaba con el pequeño grupo de mujeres era todo eso y tal vez más. Ojalá pudiera ser tan encantador y ser capaz de hablar con las mujeres sin tartamudear o insultarlas sin darme cuenta ...;;;;;;;;;x
EVTOPTA100025;Pomùe mi, kdy zdvoøile poádám?;M'aidera-t-il si je le lui demande gentiment ?;Vielleicht hilft er mir, wenn ich ihn höflich darum bitte?;;¿Me ayudará si lo pido de buenos modos?;;;;;;;;;x
EVTTOOLTIP100026;je dotázán [Root.GetTitledFirstName], zda mu pomùe porazit jeho ostych pøed enami;est accosté par [Root.Get_le_TitledFirstName] qui lui demande de l'aider à vaincre sa peur des femmes.;wird von [Root.GetTitledFirstName] gebeten, [Root.Getihmihr] dabei zu helfen, [Root.GetHerHis]e Furcht vor Frauen zu überwinden;;[Root.GetTitledFirstName] le pide que le ayude [Root.GetHerHim] a vencer [Root.GetHerHis] miedo a las mujeres;;;;;;;;;x
EVTOPTB100025;Dám nevím co, jen aby mi pomohl!;Je lui donnerai tout ce qu'il me demande s'il accepte de m'aider !;Er kann haben, was immer er will, wenn er mir nur helfen wird!;;¡Puede tener lo que quiera si me ayuda!;;;;;;;;;x
EVTTOOLTIP100030;[Root.GetTitledFirstName] pøijme platbu, aby mi pomohl porazit ostych pøed enami;est soudoyé par [Root.Get_le_TitledFirstName] pour l'aider à vaincre sa peur des femmes.;wird von [Root.GetTitledFirstName] bestochen, [Root.Getihmihr] dabei zu helfen, [Root.GetHerHis] Furcht vor Frauen zu überwinden;;es sobornado por [Root.GetTitledFirstName] para ayudarle a [Root.GetHerHim] a dominar [Root.GetHerHis] miedo a las mujeres;;;;;;;;;x
EVTOPTC100025;Zapomenu na to. Jsem pro nì nikdo a ony to vìdí;Oubliez ça, je suis un moins que rien et les femmes le savent bien.;Vergesst es, ich bin ein Niemand und Frauen wissen das;;Olvídalo, soy un don nadie y las mujeres lo saben;;;;;;;;;x
EVTDESC100026;Nejprve mì popudilo, e mì [From.GetFirstName] ádá, abych mu pomohl porazit jeho plachost a nauèil ho bıt schopen mluvit se enami bez toho, aby je neúmyslnì urazil. [From.GetFirstName] mi øekl, e chce bıt tak okouzlující, jako já.;Au début, j'ai trouvé ça perturbant que [From.GetFirstName] me demande de l'aider à vaincre sa timidité et de lui apprendre à discuter avec des femmes sans les froisser involontairement. [From.GetFirstName] dit qu'[From.GetIlElle] voudrait être une personne aussi charmante et agréable que moi.;Zuerst war ich nicht begeistert, dass [From.GetFirstName] mich bat zu helfen, [From.GetHerHis]e Schüchternheit zu überwinden und [From.GetHerHim] beizubringen, wie man mit Frauen reden kann, ohne sie unabsichtlich zu beleidigen. [From.GetFirstName] sagte, [From.GetSheHe] wäre gerne so charmant und freundlich, wie ich es bin.;;Al principio me pareció inquietante que [From.GetFirstName] me pidiera ayuda para vencer [From.GetHerHis] timidez y enseñarle [From.GetHerHim] para poder al menos hablar con una mujer sin insultarla. [From.GetFirstName] dijo que quería ser tan encantador y agradable como yo.;;;;;;;;;x
